filename,door_closed,door_full_open,door_moving,door_state
2019-03-24_13-45-07_LynxPro.mp4_099.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_100.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_101.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_102.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_103.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_104.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_105.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_106.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_107.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_108.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_109.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_110.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_111.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_112.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_113.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_114.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_115.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_116.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_117.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_118.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_119.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_120.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_121.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_122.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_123.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_124.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_125.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_126.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_127.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_128.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_129.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_130.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_131.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_132.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_133.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_134.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_135.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_136.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_137.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_138.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_139.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_140.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_141.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_142.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_143.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_144.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_145.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_146.png,0,0,1,3
2019-03-24_13-45-07_LynxPro.mp4_147.png,1,0,0,1
2019-03-28_19-21-26_LynxPro.mp4_001.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_002.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_003.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_004.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_005.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_006.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_007.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_008.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_009.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_010.png,0,1,0,2
2019-03-28_19-21-26_LynxPro.mp4_011.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_012.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_013.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_014.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_015.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_016.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_017.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_018.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_019.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_020.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_021.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_022.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_023.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_024.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_025.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_026.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_027.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_028.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_029.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_030.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_031.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_032.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_033.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_034.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_035.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_036.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_037.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_038.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_039.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_040.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_041.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_042.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_043.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_044.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_045.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_046.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_047.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_048.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_049.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_050.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_051.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_052.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_053.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_054.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_055.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_056.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_057.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_058.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_059.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_060.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_061.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_062.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_063.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_064.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_065.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_066.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_067.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_068.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_069.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_070.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_071.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_072.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_073.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_074.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_075.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_076.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_077.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_078.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_079.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_080.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_081.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_082.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_083.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_084.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_085.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_086.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_087.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_088.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_089.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_090.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_091.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_092.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_093.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_094.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_095.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_096.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_097.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_098.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_099.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_100.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_101.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_102.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_103.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_104.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_105.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_106.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_107.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_108.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_109.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_110.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_111.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_112.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_113.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_114.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_115.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_116.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_117.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_118.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_119.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_120.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_121.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_122.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_123.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_124.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_125.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_126.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_127.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_128.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_129.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_130.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_131.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_132.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_133.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_134.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_135.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_136.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_137.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_138.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_139.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_140.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_141.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_142.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_143.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_144.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_145.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_146.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_147.png,0,0,1,3
2019-03-28_19-21-26_LynxPro.mp4_148.png,1,0,0,1
2019-03-28_19-21-26_LynxPro.mp4_149.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_001.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_002.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_003.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_004.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_005.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_006.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_007.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_008.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_009.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_010.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_011.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_012.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_013.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_014.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_015.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_016.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_017.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_018.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_019.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_020.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_021.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_022.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_023.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_024.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_025.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_026.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_027.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_028.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_029.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_030.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_031.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_032.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_033.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_034.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_035.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_036.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_037.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_038.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_039.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_040.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_041.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_042.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_043.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_044.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_045.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_046.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_047.png,1,0,0,1
2019-03-29_10-01-44_Minion.mp4_048.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_049.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_050.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_051.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_052.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_053.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_054.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_055.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_056.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_057.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_058.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_059.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_060.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_061.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_062.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_063.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_064.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_065.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_066.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_067.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_068.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_069.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_070.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_071.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_072.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_073.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_074.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_075.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_076.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_077.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_078.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_079.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_080.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_081.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_082.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_083.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_084.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_085.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_086.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_087.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_088.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_089.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_090.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_091.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_092.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_093.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_094.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_095.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_096.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_097.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_098.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_099.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_100.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_101.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_102.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_103.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_104.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_105.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_106.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_107.png,0,0,1,3
2019-03-29_10-01-44_Minion.mp4_108.png,0,0,1,3
